id,trade_date,fixed_asset_id,asset_detail_id,beginning_amt,acquisition,depreciation,disposal,net_book_value
BF00008367,2022-05-03,FA10056,AD10056,34187.03,7.94,28.91,4.55,34161.51
BF00008368,2022-05-04,FA10056,AD10056,34161.51,6.47,17.42,2.14,34148.42
BF00008369,2022-05-05,FA10056,AD10056,34148.42,12.66,15.41,0.7,34144.97
BF00008370,2022-05-06,FA10056,AD10056,34144.97,6.42,23.79,8.03,34119.57
BF00008371,2022-05-09,FA10056,AD10056,34119.57,8.15,0.32,3.18,34124.22
BF00008372,2022-05-10,FA10056,AD10056,34124.22,10.06,3.79,13.06,34117.43
BF00008373,2022-05-11,FA10056,AD10056,34117.43,1.73,3.19,15.63,34100.34
BF00008374,2022-05-12,FA10056,AD10056,34100.34,0.56,3.89,12.78,34084.23
BF00008375,2022-05-13,FA10056,AD10056,34084.23,12.33,14.52,14.01,34068.03
BF00008376,2022-05-16,FA10056,AD10056,34068.03,9.28,8.98,16.31,34052.02
BF00008377,2022-05-17,FA10056,AD10056,34052.02,4.98,25.15,12.19,34019.66
BF00008378,2022-05-18,FA10056,AD10056,34019.66,0.22,26.86,9.34,33983.68
BF00008379,2022-05-19,FA10056,AD10056,33983.68,2.11,29.61,13.33,33942.85
BF00008380,2022-05-20,FA10056,AD10056,33942.85,0.12,6.28,9.28,33927.41
BF00008381,2022-05-23,FA10056,AD10056,33927.41,5.02,16.1,7.12,33909.21
BF00008382,2022-05-24,FA10056,AD10056,33909.21,7.03,1.56,0.53,33914.15
BF00008383,2022-05-25,FA10056,AD10056,33914.15,2.03,7.68,10.58,33897.92
BF00008384,2022-05-26,FA10056,AD10056,33897.92,8.11,19.69,14.77,33871.57
BF00008385,2022-05-27,FA10056,AD10056,33871.57,12.09,13.52,11.41,33858.73
BF00008386,2022-05-31,FA10056,AD10056,33858.73,12.55,22.11,6.65,33842.52
BF00008387,2022-06-01,FA10056,AD10056,33842.52,10.56,26.86,10.15,33816.07
BF00008388,2022-06-02,FA10056,AD10056,33816.07,5.62,1.91,13.38,33806.4
BF00008389,2022-06-03,FA10056,AD10056,33806.4,6.94,30.05,12.58,33770.71
BF00008390,2022-06-06,FA10056,AD10056,33770.71,6.38,1.36,8.08,33767.65
BF00008391,2022-06-07,FA10056,AD10056,33767.65,1.97,31.42,5.95,33732.25
BF00008392,2022-06-08,FA10056,AD10056,33732.25,10.83,20.41,6.53,33716.14
BF00008393,2022-06-09,FA10056,AD10056,33716.14,8.56,1.39,14.94,33708.37
BF00008394,2022-06-10,FA10056,AD10056,33708.37,8.08,12.6,2.8,33701.05
BF00008395,2022-06-13,FA10056,AD10056,33701.05,2.79,8.27,14.2,33681.37
BF00008396,2022-06-14,FA10056,AD10056,33681.37,1.94,25.56,3.21,33654.54
BF00008397,2022-06-15,FA10056,AD10056,33654.54,11.06,7.22,16.14,33642.24
BF00008398,2022-06-16,FA10056,AD10056,33642.24,2.27,26.45,7.38,33610.68
BF00008399,2022-06-17,FA10056,AD10056,33610.68,0.93,10.0,12.07,33589.54
BF00008400,2022-06-21,FA10056,AD10056,33589.54,7.93,31.66,12.0,33553.81
BF00008401,2022-06-22,FA10056,AD10056,33553.81,8.92,8.66,12.71,33541.36
BF00008402,2022-06-23,FA10056,AD10056,33541.36,1.52,21.93,12.99,33507.96
BF00008403,2022-06-24,FA10056,AD10056,33507.96,2.62,25.62,0.64,33484.32
BF00008404,2022-06-27,FA10056,AD10056,33484.32,9.99,6.93,4.5,33482.88
BF00008405,2022-06-28,FA10056,AD10056,33482.88,11.78,2.43,3.78,33488.45
BF00008406,2022-06-29,FA10056,AD10056,33488.45,6.04,17.65,11.5,33465.34
BF00008407,2022-06-30,FA10056,AD10056,33465.34,10.04,21.67,11.25,33442.46
BF00008408,2022-07-01,FA10056,AD10056,33442.46,4.05,26.16,4.89,33415.46
BF00008409,2022-07-05,FA10056,AD10056,33415.46,8.91,8.73,13.06,33402.58
BF00008410,2022-07-06,FA10056,AD10056,33402.58,7.06,27.92,5.13,33376.59
BF00008411,2022-07-07,FA10056,AD10056,33376.59,10.68,29.31,5.64,33352.32
BF00008412,2022-07-08,FA10056,AD10056,33352.32,9.83,24.94,6.56,33330.65
BF00008413,2022-07-11,FA10056,AD10056,33330.65,3.6,0.24,12.25,33321.76
BF00008414,2022-07-12,FA10056,AD10056,33321.76,1.89,2.79,0.19,33320.67
BF00008415,2022-07-13,FA10056,AD10056,33320.67,10.23,31.94,14.92,33284.04
BF00008416,2022-07-14,FA10056,AD10056,33284.04,0.42,23.49,11.39,33249.58
BF00008417,2022-07-15,FA10056,AD10056,33249.58,8.6,20.06,9.65,33228.47
BF00008418,2022-07-18,FA10056,AD10056,33228.47,6.03,28.85,3.91,33201.74
BF00008419,2022-07-19,FA10056,AD10056,33201.74,0.95,1.27,12.93,33188.49
BF00008420,2022-07-20,FA10056,AD10056,33188.49,8.72,24.24,14.36,33158.61
BF00008421,2022-07-21,FA10056,AD10056,33158.61,6.12,20.96,8.25,33135.52
BF00008422,2022-07-22,FA10056,AD10056,33135.52,10.9,27.15,4.81,33114.46
BF00008423,2022-07-25,FA10056,AD10056,33114.46,2.64,24.9,6.26,33085.94
BF00008424,2022-07-26,FA10056,AD10056,33085.94,0.03,15.52,6.85,33063.6
BF00008425,2022-07-27,FA10056,AD10056,33063.6,1.65,2.27,5.03,33057.95
BF00008426,2022-07-28,FA10056,AD10056,33057.95,3.42,29.11,11.72,33020.54
BF00008427,2022-07-29,FA10056,AD10056,33020.54,8.26,24.44,5.63,32998.73
BF00008428,2022-08-01,FA10056,AD10056,32998.73,4.6,11.41,13.51,32978.41
BF00008429,2022-08-02,FA10056,AD10056,32978.41,1.5,31.5,7.63,32940.78
BF00008430,2022-08-03,FA10056,AD10056,32940.78,12.44,9.96,10.35,32932.91
BF00008431,2022-08-04,FA10056,AD10056,32932.91,1.37,11.86,15.6,32906.82
BF00008432,2022-08-05,FA10056,AD10056,32906.82,4.5,31.2,7.34,32872.78
BF00008433,2022-08-08,FA10056,AD10056,32872.78,11.11,21.39,2.8,32859.7
BF00008434,2022-08-09,FA10056,AD10056,32859.7,8.27,28.14,9.05,32830.78
BF00008435,2022-08-10,FA10056,AD10056,32830.78,4.05,28.42,8.17,32798.24
BF00008436,2022-08-11,FA10056,AD10056,32798.24,12.3,17.17,12.88,32780.49
BF00008437,2022-08-12,FA10056,AD10056,32780.49,6.35,8.55,14.16,32764.13
BF00008438,2022-08-15,FA10056,AD10056,32764.13,0.1,27.13,11.73,32725.37
BF00008439,2022-08-16,FA10056,AD10056,32725.37,0.08,16.07,15.99,32693.39
BF00008440,2022-08-17,FA10056,AD10056,32693.39,11.92,18.07,4.43,32682.81
BF00008441,2022-08-18,FA10056,AD10056,32682.81,3.56,17.33,3.94,32665.1
BF00008442,2022-08-19,FA10056,AD10056,32665.1,10.29,0.31,4.79,32670.29
BF00008443,2022-08-22,FA10056,AD10056,32670.29,0.55,1.47,11.04,32658.33
BF00008444,2022-08-23,FA10056,AD10056,32658.33,1.86,19.73,3.83,32636.63
BF00008445,2022-08-24,FA10056,AD10056,32636.63,10.86,25.43,1.46,32620.6
BF00008446,2022-08-25,FA10056,AD10056,32620.6,12.6,14.63,16.09,32602.48
BF00008447,2022-08-26,FA10056,AD10056,32602.48,0.66,6.1,5.18,32591.86
BF00008448,2022-08-29,FA10056,AD10056,32591.86,2.12,13.02,3.66,32577.3
BF00008449,2022-08-30,FA10056,AD10056,32577.3,9.16,24.59,5.9,32555.97
BF00008450,2022-08-31,FA10056,AD10056,32555.97,6.71,3.48,2.61,32556.59
BF00008451,2022-09-01,FA10056,AD10056,32556.59,5.14,17.93,0.59,32543.21
BF00008452,2022-09-02,FA10056,AD10056,32543.21,2.46,22.48,5.03,32518.16
BF00008453,2022-09-06,FA10056,AD10056,32518.16,11.98,13.31,5.56,32511.27
BF00008454,2022-09-07,FA10056,AD10056,32511.27,2.18,19.25,13.35,32480.85
BF00008455,2022-09-08,FA10056,AD10056,32480.85,3.36,28.28,7.17,32448.76
BF00008456,2022-09-09,FA10056,AD10056,32448.76,4.11,6.81,12.12,32433.94
BF00008457,2022-09-12,FA10056,AD10056,32433.94,1.76,4.32,12.11,32419.27
BF00008458,2022-09-13,FA10056,AD10056,32419.27,6.79,1.95,12.98,32411.13
BF00008459,2022-09-14,FA10056,AD10056,32411.13,4.32,23.25,15.12,32377.08
BF00008460,2022-09-15,FA10056,AD10056,32377.08,7.7,28.83,8.21,32347.74
BF00008461,2022-09-16,FA10056,AD10056,32347.74,4.66,22.1,1.71,32328.59
BF00008462,2022-09-19,FA10056,AD10056,32328.59,1.48,31.26,0.64,32298.17
BF00008463,2022-09-20,FA10056,AD10056,32298.17,11.06,22.67,3.08,32283.48
BF00008464,2022-09-21,FA10056,AD10056,32283.48,6.46,9.24,13.65,32267.05
BF00008465,2022-09-22,FA10056,AD10056,32267.05,4.08,8.18,9.45,32253.5
BF00008466,2022-09-23,FA10056,AD10056,32253.5,0.21,21.34,2.31,32230.06
BF00008467,2022-09-26,FA10056,AD10056,32230.06,7.58,21.63,2.18,32213.83
BF00008468,2022-09-27,FA10056,AD10056,32213.83,9.92,16.77,14.67,32192.31
BF00008469,2022-09-28,FA10056,AD10056,32192.31,8.24,16.87,8.56,32175.12
BF00008470,2022-09-29,FA10056,AD10056,32175.12,9.98,13.34,2.83,32168.93
BF00008471,2022-09-30,FA10056,AD10056,32168.93,1.96,11.2,14.76,32144.93
BF00008472,2022-10-03,FA10056,AD10056,32144.93,12.31,20.3,11.86,32125.08
BF00008473,2022-10-04,FA10056,AD10056,32125.08,2.68,23.93,7.86,32095.97
BF00008474,2022-10-05,FA10056,AD10056,32095.97,3.38,26.04,7.65,32065.66
BF00008475,2022-10-06,FA10056,AD10056,32065.66,6.49,9.85,11.07,32051.23
BF00008476,2022-10-07,FA10056,AD10056,32051.23,0.07,27.46,5.57,32018.27
BF00008477,2022-10-10,FA10056,AD10056,32018.27,5.61,9.69,16.46,31997.73
BF00008478,2022-10-11,FA10056,AD10056,31997.73,2.48,9.76,12.91,31977.54
BF00008479,2022-10-12,FA10056,AD10056,31977.54,9.49,25.8,10.55,31950.68
BF00008480,2022-10-13,FA10056,AD10056,31950.68,9.6,31.03,11.31,31917.94
BF00008481,2022-10-14,FA10056,AD10056,31917.94,7.8,29.84,16.39,31879.51
BF00008482,2022-10-17,FA10056,AD10056,31879.51,5.34,3.56,0.18,31881.11
BF00008483,2022-10-18,FA10056,AD10056,31881.11,3.93,9.23,0.38,31875.43
BF00008484,2022-10-19,FA10056,AD10056,31875.43,10.48,24.33,12.92,31848.66
BF00008485,2022-10-20,FA10056,AD10056,31848.66,6.43,25.81,3.45,31825.83
BF00008486,2022-10-21,FA10056,AD10056,31825.83,6.29,16.14,11.28,31804.7
BF00008487,2022-10-24,FA10056,AD10056,31804.7,1.44,0.52,8.28,31797.34
BF00008488,2022-10-25,FA10056,AD10056,31797.34,2.77,16.06,5.24,31778.81
BF00008489,2022-10-26,FA10056,AD10056,31778.81,4.57,1.0,3.81,31778.57
BF00008490,2022-10-27,FA10056,AD10056,31778.57,8.86,9.01,12.78,31765.64
BF00008491,2022-10-28,FA10056,AD10056,31765.64,10.71,21.03,2.81,31752.51
BF00008492,2022-10-31,FA10056,AD10056,31752.51,12.58,4.31,2.61,31758.17
BF00008493,2022-11-01,FA10056,AD10056,31758.17,5.42,22.81,7.27,31733.51
BF00008494,2022-11-02,FA10056,AD10056,31733.51,5.74,19.89,1.96,31717.4
BF00008495,2022-11-03,FA10056,AD10056,31717.4,9.71,13.75,10.56,31702.8
BF00008496,2022-11-04,FA10056,AD10056,31702.8,4.07,11.91,16.32,31678.64
BF00008497,2022-11-07,FA10056,AD10056,31678.64,6.85,29.28,12.31,31643.9
BF00008498,2022-11-08,FA10056,AD10056,31643.9,8.58,17.71,9.93,31624.84
BF00008499,2022-11-09,FA10056,AD10056,31624.84,2.99,28.45,6.49,31592.89
BF00008500,2022-11-10,FA10056,AD10056,31592.89,3.54,13.2,16.26,31566.97
BF00008501,2022-11-11,FA10056,AD10056,31566.97,4.51,19.04,14.48,31537.96
BF00008502,2022-11-14,FA10056,AD10056,31537.96,7.32,30.56,13.5,31501.22
BF00008503,2022-11-15,FA10056,AD10056,31501.22,3.43,3.97,3.79,31496.89
BF00008504,2022-11-16,FA10056,AD10056,31496.89,2.64,8.41,2.03,31489.09
BF00008505,2022-11-17,FA10056,AD10056,31489.09,1.89,29.34,2.93,31458.71
BF00008506,2022-11-18,FA10056,AD10056,31458.71,10.25,13.51,4.26,31451.19
BF00008507,2022-11-21,FA10056,AD10056,31451.19,11.23,8.71,1.34,31452.37
BF00008508,2022-11-22,FA10056,AD10056,31452.37,11.46,31.93,14.62,31417.28
BF00008509,2022-11-23,FA10056,AD10056,31417.28,10.41,3.27,3.05,31421.37
BF00008510,2022-11-25,FA10056,AD10056,31421.37,1.74,19.58,3.73,31399.8
BF00008511,2022-11-28,FA10056,AD10056,31399.8,1.24,25.23,14.62,31361.19
BF00008512,2022-11-29,FA10056,AD10056,31361.19,6.32,25.18,15.77,31326.56
BF00008513,2022-11-30,FA10056,AD10056,31326.56,6.61,14.14,3.65,31315.38
BF00008514,2022-12-01,FA10056,AD10056,31315.38,9.29,1.41,4.84,31318.42
BF00008515,2022-12-02,FA10056,AD10056,31318.42,2.82,26.92,13.17,31281.15
BF00008516,2022-12-05,FA10056,AD10056,31281.15,11.8,25.7,15.97,31251.28
BF00008517,2022-12-06,FA10056,AD10056,31251.28,3.93,7.6,10.69,31236.92
BF00008518,2022-12-07,FA10056,AD10056,31236.92,7.32,10.9,7.28,31226.06
BF00008519,2022-12-08,FA10056,AD10056,31226.06,10.95,16.41,11.1,31209.5
BF00008520,2022-12-09,FA10056,AD10056,31209.5,6.63,3.65,12.84,31199.64
BF00008521,2022-12-12,FA10056,AD10056,31199.64,9.55,26.27,1.85,31181.07
BF00008522,2022-12-13,FA10056,AD10056,31181.07,9.49,29.52,7.16,31153.88
BF00008523,2022-12-14,FA10056,AD10056,31153.88,10.01,9.87,14.11,31139.91
BF00008524,2022-12-15,FA10056,AD10056,31139.91,10.28,29.58,11.61,31109.0
BF00008525,2022-12-16,FA10056,AD10056,31109.0,4.97,25.64,2.53,31085.8
BF00008526,2022-12-19,FA10056,AD10056,31085.8,4.61,23.3,12.43,31054.68
BF00008527,2022-12-20,FA10056,AD10056,31054.68,10.18,31.02,10.98,31022.86
BF00008528,2022-12-21,FA10056,AD10056,31022.86,7.35,10.39,4.36,31015.46
BF00008529,2022-12-22,FA10056,AD10056,31015.46,7.7,29.31,5.66,30988.19
BF00008530,2022-12-23,FA10056,AD10056,30988.19,5.22,3.15,5.17,30985.09
BF00008531,2022-12-27,FA10056,AD10056,30985.09,2.55,15.3,16.35,30955.99
BF00008532,2022-12-28,FA10056,AD10056,30955.99,5.79,17.67,3.02,30941.09
BF00008533,2022-12-29,FA10056,AD10056,30941.09,12.29,3.93,13.65,30935.8
BF00008534,2022-12-30,FA10056,AD10056,30935.8,3.69,23.6,8.73,30907.16
BF00008535,2023-01-03,FA10056,AD10056,30907.16,3.45,15.21,14.49,30880.91
BF00008536,2023-01-04,FA10056,AD10056,30880.91,1.66,14.58,16.16,30851.83
BF00008537,2023-01-05,FA10056,AD10056,30851.83,6.1,18.61,15.82,30823.5
BF00008538,2023-01-06,FA10056,AD10056,30823.5,3.66,4.31,14.06,30808.79
BF00008539,2023-01-09,FA10056,AD10056,30808.79,8.71,6.4,6.81,30804.29
BF00008540,2023-01-10,FA10056,AD10056,30804.29,1.71,5.78,4.46,30795.76
BF00008541,2023-01-11,FA10056,AD10056,30795.76,3.13,30.47,5.26,30763.16
BF00008542,2023-01-12,FA10056,AD10056,30763.16,0.78,24.75,10.75,30728.44
BF00008543,2023-01-13,FA10056,AD10056,30728.44,0.53,16.94,5.63,30706.4
BF00008544,2023-01-17,FA10056,AD10056,30706.4,10.32,21.11,7.16,30688.45
BF00008545,2023-01-18,FA10056,AD10056,30688.45,11.48,20.81,1.31,30677.81
BF00008546,2023-01-19,FA10056,AD10056,30677.81,9.68,8.4,12.69,30666.4
BF00008547,2023-01-20,FA10056,AD10056,30666.4,10.96,2.77,1.83,30672.76
BF00008548,2023-01-23,FA10056,AD10056,30672.76,1.1,17.76,5.55,30650.55
BF00008549,2023-01-24,FA10056,AD10056,30650.55,11.38,8.42,9.72,30643.79
BF00008550,2023-01-25,FA10056,AD10056,30643.79,5.91,27.96,8.74,30613.0
BF00008551,2023-01-26,FA10056,AD10056,30613.0,9.74,7.56,14.7,30600.48
BF00008552,2023-01-27,FA10056,AD10056,30600.48,7.8,18.34,10.84,30579.1
BF00008553,2023-01-30,FA10056,AD10056,30579.1,4.43,13.45,12.99,30557.09
BF00008554,2023-01-31,FA10056,AD10056,30557.09,3.36,23.78,4.99,30531.68
BF00008555,2023-02-01,FA10056,AD10056,30531.68,1.5,30.43,2.18,30500.57
BF00008556,2023-02-02,FA10056,AD10056,30500.57,5.23,13.17,12.23,30480.4
BF00008557,2023-02-03,FA10056,AD10056,30480.4,6.26,1.42,2.53,30482.71
BF00008558,2023-02-06,FA10056,AD10056,30482.71,12.46,21.17,13.73,30460.27
BF00008559,2023-02-07,FA10056,AD10056,30460.27,0.47,4.14,15.52,30441.08
BF00008560,2023-02-08,FA10056,AD10056,30441.08,7.48,3.35,4.66,30440.55
BF00008561,2023-02-09,FA10056,AD10056,30440.55,6.65,21.18,12.52,30413.5
BF00008562,2023-02-10,FA10056,AD10056,30413.5,0.29,3.29,7.2,30403.3
BF00008563,2023-02-13,FA10056,AD10056,30403.3,4.18,4.12,4.92,30398.44
BF00008564,2023-02-14,FA10056,AD10056,30398.44,5.36,14.06,7.1,30382.64
BF00008565,2023-02-15,FA10056,AD10056,30382.64,6.26,14.48,10.64,30363.78
BF00008566,2023-02-16,FA10056,AD10056,30363.78,2.96,29.25,16.26,30321.23
BF00008567,2023-02-17,FA10056,AD10056,30321.23,0.43,8.84,4.94,30307.88
BF00008568,2023-02-21,FA10056,AD10056,30307.88,3.72,12.83,11.62,30287.15
BF00008569,2023-02-22,FA10056,AD10056,30287.15,10.6,22.65,5.51,30269.59
BF00008570,2023-02-23,FA10056,AD10056,30269.59,10.24,26.47,4.14,30249.22
BF00008571,2023-02-24,FA10056,AD10056,30249.22,2.29,11.18,10.4,30229.93
BF00008572,2023-02-27,FA10056,AD10056,30229.93,8.19,20.2,12.53,30205.39
BF00008573,2023-02-28,FA10056,AD10056,30205.39,11.7,19.98,11.81,30185.3
BF00008574,2023-03-01,FA10056,AD10056,30185.3,2.18,9.71,15.51,30162.26
BF00008575,2023-03-02,FA10056,AD10056,30162.26,1.63,3.8,1.77,30158.32
BF00008576,2023-03-03,FA10056,AD10056,30158.32,0.28,21.85,8.9,30127.85
BF00008577,2023-03-06,FA10056,AD10056,30127.85,2.18,8.58,4.79,30116.66
BF00008578,2023-03-07,FA10056,AD10056,30116.66,10.31,10.19,13.44,30103.34
BF00008579,2023-03-08,FA10056,AD10056,30103.34,10.31,18.32,1.02,30094.31
BF00008580,2023-03-09,FA10056,AD10056,30094.31,6.85,5.15,2.89,30093.12
BF00008581,2023-03-10,FA10056,AD10056,30093.12,4.23,7.73,12.71,30076.91
BF00008582,2023-03-13,FA10056,AD10056,30076.91,10.22,14.28,5.84,30067.01
BF00008583,2023-03-14,FA10056,AD10056,30067.01,2.47,28.12,11.22,30030.14
BF00008584,2023-03-15,FA10056,AD10056,30030.14,1.77,24.72,16.43,29990.76
BF00008585,2023-03-16,FA10056,AD10056,29990.76,1.13,10.17,7.57,29974.15
BF00008586,2023-03-17,FA10056,AD10056,29974.15,10.79,9.67,8.77,29966.5
BF00008587,2023-03-20,FA10056,AD10056,29966.5,9.06,31.61,16.05,29927.9
BF00008588,2023-03-21,FA10056,AD10056,29927.9,7.91,20.92,12.28,29902.61
BF00008589,2023-03-22,FA10056,AD10056,29902.61,9.22,21.94,3.24,29886.65
BF00008590,2023-03-23,FA10056,AD10056,29886.65,1.82,1.76,13.24,29873.47
BF00008591,2023-03-24,FA10056,AD10056,29873.47,4.88,3.36,8.49,29866.5
BF00008592,2023-03-27,FA10056,AD10056,29866.5,10.32,9.43,12.96,29854.43
BF00008593,2023-03-28,FA10056,AD10056,29854.43,11.62,26.95,9.85,29829.25
BF00008594,2023-03-29,FA10056,AD10056,29829.25,6.5,29.15,3.74,29802.86
BF00008595,2023-03-30,FA10056,AD10056,29802.86,1.55,6.12,13.4,29784.89
BF00008596,2023-03-31,FA10056,AD10056,29784.89,12.4,22.86,0.03,29774.4
BF00008597,2023-04-03,FA10056,AD10056,29774.4,5.01,27.98,14.61,29736.82
BF00008598,2023-04-04,FA10056,AD10056,29736.82,4.04,28.13,13.47,29699.26
BF00008599,2023-04-05,FA10056,AD10056,29699.26,1.52,14.69,15.97,29670.12
BF00008600,2023-04-06,FA10056,AD10056,29670.12,0.16,8.28,0.58,29661.42
BF00008601,2023-04-10,FA10056,AD10056,29661.42,7.65,30.61,7.2,29631.26
BF00008602,2023-04-11,FA10056,AD10056,29631.26,7.76,8.85,2.78,29627.39
BF00008603,2023-04-12,FA10056,AD10056,29627.39,2.97,8.09,6.15,29616.12
BF00008604,2023-04-13,FA10056,AD10056,29616.12,2.05,6.58,5.92,29605.67
BF00008605,2023-04-14,FA10056,AD10056,29605.67,6.69,17.05,9.83,29585.48
BF00008606,2023-04-17,FA10056,AD10056,29585.48,5.52,3.43,7.2,29580.37
BF00008607,2023-04-18,FA10056,AD10056,29580.37,3.85,18.27,15.89,29550.06
BF00008608,2023-04-19,FA10056,AD10056,29550.06,2.77,30.21,4.57,29518.05
BF00008609,2023-04-20,FA10056,AD10056,29518.05,10.89,16.16,6.89,29505.89
BF00008610,2023-04-21,FA10056,AD10056,29505.89,12.47,30.9,11.53,29475.93
BF00008611,2023-04-24,FA10056,AD10056,29475.93,4.51,28.99,4.55,29446.9
BF00008612,2023-04-25,FA10056,AD10056,29446.9,8.85,25.36,11.91,29418.48
BF00008613,2023-04-26,FA10056,AD10056,29418.48,10.97,19.46,11.66,29398.33
BF00008614,2023-04-27,FA10056,AD10056,29398.33,0.34,28.19,11.72,29358.76
BF00008615,2023-04-28,FA10056,AD10056,29358.76,11.51,17.77,11.11,29341.39
BF00008616,2023-05-01,FA10056,AD10056,29341.39,6.32,6.63,13.45,29327.63
BF00008617,2023-05-02,FA10056,AD10056,29327.63,7.05,29.62,16.37,29288.69
BF00008618,2023-05-03,FA10056,AD10056,29288.69,6.84,16.08,0.91,29278.54
BF00008619,2023-05-04,FA10056,AD10056,29278.54,3.08,29.06,8.18,29244.38
BF00008620,2023-05-05,FA10056,AD10056,29244.38,9.91,12.58,13.38,29228.33
BF00008621,2023-05-08,FA10056,AD10056,29228.33,9.28,10.75,0.0,29226.86
BF00008622,2023-05-09,FA10056,AD10056,29226.86,1.21,24.52,8.97,29194.58
BF00008623,2023-05-10,FA10056,AD10056,29194.58,7.13,20.31,10.86,29170.54
BF00008624,2023-05-11,FA10056,AD10056,29170.54,12.13,14.08,3.16,29165.43
BF00008625,2023-05-12,FA10056,AD10056,29165.43,11.04,28.12,6.6,29141.75
BF00008626,2023-05-15,FA10056,AD10056,29141.75,7.93,16.54,12.99,29120.15
BF00008627,2023-05-16,FA10056,AD10056,29120.15,2.52,0.41,1.1,29121.16
BF00008628,2023-05-17,FA10056,AD10056,29121.16,4.4,22.19,2.22,29101.15
BF00008629,2023-05-18,FA10056,AD10056,29101.15,1.91,2.02,13.46,29087.58
BF00008630,2023-05-19,FA10056,AD10056,29087.58,10.41,15.4,13.32,29069.27
BF00008631,2023-05-22,FA10056,AD10056,29069.27,9.87,6.15,9.72,29063.27
BF00008632,2023-05-23,FA10056,AD10056,29063.27,11.54,7.75,6.85,29060.21
BF00008633,2023-05-24,FA10056,AD10056,29060.21,0.8,31.36,1.74,29027.91
BF00008634,2023-05-25,FA10056,AD10056,29027.91,12.22,3.63,13.35,29023.15
BF00008635,2023-05-26,FA10056,AD10056,29023.15,12.25,24.25,3.98,29007.17
BF00008636,2023-05-30,FA10056,AD10056,29007.17,8.55,20.41,15.03,28980.28
BF00008637,2023-05-31,FA10056,AD10056,28980.28,11.17,6.24,12.77,28972.44
BF00008638,2023-06-01,FA10056,AD10056,28972.44,5.56,29.94,1.33,28946.73
BF00008639,2023-06-02,FA10056,AD10056,28946.73,3.97,6.45,10.46,28933.79
BF00008640,2023-06-05,FA10056,AD10056,28933.79,1.96,16.5,15.15,28904.1
BF00008641,2023-06-06,FA10056,AD10056,28904.1,0.4,25.31,14.47,28864.72
BF00008642,2023-06-07,FA10056,AD10056,28864.72,0.53,24.44,10.09,28830.72
BF00008643,2023-06-08,FA10056,AD10056,28830.72,8.76,10.23,2.83,28826.42
BF00008644,2023-06-09,FA10056,AD10056,28826.42,4.26,26.87,11.19,28792.62
BF00008645,2023-06-12,FA10056,AD10056,28792.62,0.69,30.8,10.96,28751.55
BF00008646,2023-06-13,FA10056,AD10056,28751.55,1.42,15.17,9.69,28728.11
BF00008647,2023-06-14,FA10056,AD10056,28728.11,8.43,20.88,4.37,28711.29
BF00008648,2023-06-15,FA10056,AD10056,28711.29,11.89,11.67,14.82,28696.69
BF00008649,2023-06-16,FA10056,AD10056,28696.69,5.17,11.33,8.27,28682.26
BF00008650,2023-06-20,FA10056,AD10056,28682.26,9.85,15.04,4.89,28672.18
BF00008651,2023-06-21,FA10056,AD10056,28672.18,12.34,6.31,4.2,28674.01
BF00008652,2023-06-22,FA10056,AD10056,28674.01,8.97,22.07,4.62,28656.29
BF00008653,2023-06-23,FA10056,AD10056,28656.29,9.16,5.3,7.59,28652.56
BF00008654,2023-06-26,FA10056,AD10056,28652.56,7.8,0.17,3.8,28656.39
BF00008655,2023-06-27,FA10056,AD10056,28656.39,12.39,14.07,8.52,28646.19
BF00008656,2023-06-28,FA10056,AD10056,28646.19,3.8,2.45,3.16,28644.38
BF00008657,2023-06-29,FA10056,AD10056,28644.38,9.92,18.0,4.46,28631.84
BF00008658,2023-06-30,FA10056,AD10056,28631.84,5.26,16.66,1.97,28618.47
BF00008659,2023-07-03,FA10056,AD10056,28618.47,1.97,4.39,5.88,28610.17
BF00008660,2023-07-05,FA10056,AD10056,28610.17,9.37,7.87,6.68,28604.99
BF00008661,2023-07-06,FA10056,AD10056,28604.99,10.51,0.78,6.64,28608.08
BF00008662,2023-07-07,FA10056,AD10056,28608.08,10.94,19.01,11.93,28588.08
BF00008663,2023-07-10,FA10056,AD10056,28588.08,11.68,9.37,7.95,28582.44
BF00008664,2023-07-11,FA10056,AD10056,28582.44,9.44,22.82,11.4,28557.66
BF00008665,2023-07-12,FA10056,AD10056,28557.66,6.69,20.16,0.55,28543.64
BF00008666,2023-07-13,FA10056,AD10056,28543.64,11.89,11.96,7.18,28536.39
BF00008667,2023-07-14,FA10056,AD10056,28536.39,2.66,0.7,1.48,28536.87
BF00008668,2023-07-17,FA10056,AD10056,28536.87,0.98,10.25,7.6,28520.0
BF00008669,2023-07-18,FA10056,AD10056,28520.0,5.47,10.4,10.12,28504.95
BF00008670,2023-07-19,FA10056,AD10056,28504.95,7.38,10.65,13.11,28488.57
BF00008671,2023-07-20,FA10056,AD10056,28488.57,8.62,30.52,9.05,28457.62
BF00008672,2023-07-21,FA10056,AD10056,28457.62,10.33,5.27,6.25,28456.43
BF00008673,2023-07-24,FA10056,AD10056,28456.43,0.34,8.64,4.35,28443.78
BF00008674,2023-07-25,FA10056,AD10056,28443.78,10.16,26.65,15.76,28411.53
BF00008675,2023-07-26,FA10056,AD10056,28411.53,7.6,29.62,3.26,28386.25
